Make,Model,Fuel Type,Customer ID,Customer Location,Customer Age,Final Price,Registration Number
Toyota,Highlander,Diesel,CUST6011,Chicago,37,10343.3,REG-87059
Ford,Fusion,Hybrid,CUST7183,Miami,32,39788.97,REG-75685
Ford,Focus,Electric,CUST7352,Boston,62,27204.65,REG-73568
Kia,Seltos,Diesel,CUST5117,Dallas,67,81701.37,REG-12179
Ford,Focus,Electric,CUST7720,Boston,25,19893.92,REG-62486
Ford,Focus,Petrol,CUST5660,Denver,30,11727.79,REG-89116
BMW,5 Series,Hybrid,CUST9887,Miami,40,12691.09,REG-60358
Kia,Sportage,Electric,CUST4886,New York,47,22137.25,REG-92642
Kia,Seltos,Electric,CUST6291,Los Angeles,61,11697.61,REG-94623
Audi,Q5,Hybrid,CUST9077,Chicago,30,62781.54,REG-41339
Hyundai,Elantra,Electric,CUST8949,Houston,58,76340.09,REG-34799
BMW,X3,Petrol,CUST8301,Miami,67,66160.29,REG-13018
Ford,Escape,Electric,CUST5023,Houston,18,64340.96,REG-81195
Hyundai,Elantra,Petrol,CUST1342,Denver,53,78217.73,REG-18736
Audi,A3,Petrol,CUST6819,Dallas,35,18087.25,REG-78474
Kia,Sportage,Electric,CUST6602,Denver,47,82110.13,REG-75527
BMW,3 Series,Diesel,CUST3611,San Francisco,64,69027.54,REG-12545
Nissan,Rogue,Petrol,CUST2363,Denver,30,67417.36,REG-49298
Kia,Sportage,Petrol,CUST2850,Dallas,30,8033.2,REG-15003
Chevrolet,Equinox,Diesel,CUST9552,Boston,53,12867.39,REG-96221
Chevrolet,Traverse,Hybrid,CUST2325,New York,50,77859.97,REG-33889
Hyundai,Elantra,Diesel,CUST4551,San Francisco,55,3539.65,REG-72288
Audi,A4,Petrol,CUST1433,Seattle,52,16148.64,REG-22514
Honda,Pilot,Hybrid,CUST7947,Dallas,63,67235.67,REG-56125
Kia,Soul,Hybrid,CUST9835,Chicago,24,64816,REG-58694
Audi,A3,Electric,CUST3096,Seattle,61,77888.09,REG-65664
Audi,Q5,Diesel,CUST8404,Chicago,57,62096.75,REG-68622
BMW,X5,Petrol,CUST1234,Denver,57,49436.47,REG-63439
Mercedes,E-Class,Diesel,CUST7778,Dallas,47,62136.2,REG-77933
Hyundai,Sonata,Petrol,CUST1615,Houston,33,44632.93,REG-48189
Ford,Escape,Electric,CUST8905,Boston,34,54481.9,REG-23759
BMW,3 Series,Diesel,CUST2869,Houston,38,28305.58,REG-26075
Mercedes,GLA,Diesel,CUST1947,Seattle,47,10949.48,REG-59685
Toyota,Camry,Electric,CUST3664,Dallas,54,55078.08,REG-13319
Audi,A3,Hybrid,CUST8661,Chicago,46,30557.15,REG-80253
Mercedes,E-Class,Petrol,CUST3236,New York,31,8149.25,REG-78723
BMW,3 Series,Electric,CUST1533,Miami,20,11634.88,REG-64337
Ford,Explorer,Hybrid,CUST9811,San Francisco,39,74068.81,REG-83434
Nissan,Murano,Petrol,CUST3048,Miami,36,6341.16,REG-48167
Nissan,Murano,Hybrid,CUST7725,Seattle,55,81040.19,REG-84452
Chevrolet,Traverse,Electric,CUST3686,San Francisco,43,73641.71,REG-16317
Kia,Soul,Electric,CUST5640,New York,29,20101.05,REG-58436
Mercedes,GLA,Petrol,CUST3327,Dallas,36,14513.09,REG-70177
Nissan,Altima,Hybrid,CUST6135,Miami,56,71510.66,REG-48414
Hyundai,Elantra,Petrol,CUST4307,Seattle,60,72978.36,REG-45008
Toyota,Rav4,Electric,CUST6468,New York,35,32878.89,REG-59778
Nissan,Sentra,Hybrid,CUST2057,San Francisco,47,85440.67,REG-74909
Toyota,Rav4,Hybrid,CUST6147,Los Angeles,45,36718.18,REG-16632
Honda,Accord,Electric,CUST7974,New York,59,58729.83,REG-76110
Honda,Civic,Electric,CUST3711,New York,47,66768.28,REG-86427
BMW,3 Series,Electric,CUST8289,Seattle,28,41962.73,REG-61225
Nissan,Rogue,Petrol,CUST2784,Chicago,65,79759.71,REG-21001
Ford,Escape,Hybrid,CUST7635,Miami,23,64836.88,REG-73019
Audi,A3,Hybrid,CUST1507,New York,47,30282.9,REG-86490
Hyundai,Tucson,Hybrid,CUST3355,New York,19,51906.19,REG-81662
BMW,5 Series,Hybrid,CUST2687,Miami,54,11364.6,REG-58333
Toyota,Rav4,Diesel,CUST9250,Houston,20,38490.18,REG-83059
Nissan,Murano,Diesel,CUST7889,Dallas,66,20094.99,REG-13610
Hyundai,Elantra,Electric,CUST4531,Chicago,69,78780.33,REG-49294
Nissan,Altima,Electric,CUST6046,Dallas,48,64531.25,REG-85729
Audi,Q5,Electric,CUST9199,Denver,65,40258.95,REG-52477
Audi,A4,Diesel,CUST3262,San Francisco,38,82754.4,REG-78821
Kia,Seltos,Diesel,CUST7855,Houston,51,75863.09,REG-44722
Nissan,Rogue,Hybrid,CUST6043,Denver,56,21077.81,REG-98404
Ford,Explorer,Diesel,CUST8291,Boston,58,80223.37,REG-97289
Kia,Seltos,Petrol,CUST6440,Chicago,59,46951.82,REG-82812
Honda,Accord,Electric,CUST1345,Seattle,64,44440.46,REG-88401
Chevrolet,Equinox,Diesel,CUST4943,Miami,66,70996.93,REG-82788
Audi,A4,Petrol,CUST3128,Miami,45,40821.9,REG-32739
Kia,Seltos,Diesel,CUST6676,Houston,51,16567.74,REG-71089
Mercedes,E-Class,Hybrid,CUST3332,Chicago,24,42137.55,REG-42428
Mercedes,E-Class,Petrol,CUST9198,Denver,50,2583.09,REG-53414
Nissan,Murano,Diesel,CUST6355,Los Angeles,65,26988.04,REG-61054
BMW,X5,Diesel,CUST8091,Denver,69,72624.34,REG-16958
Audi,A3,Hybrid,CUST2285,Dallas,52,66237.41,REG-25818
Hyundai,Tucson,Hybrid,CUST1802,Miami,46,69036.65,REG-44949
Kia,Sportage,Petrol,CUST9518,Miami,40,42167.54,REG-13876
Hyundai,Sonata,Petrol,CUST5283,Dallas,56,14774.84,REG-76736
Nissan,Murano,Hybrid,CUST1974,Seattle,27,8984.74,REG-45968
Kia,Seltos,Electric,CUST6776,Houston,46,62542.27,REG-17887
Nissan,Altima,Electric,CUST4092,Boston,35,54882.13,REG-85052
Audi,Q7,Petrol,CUST6136,Miami,44,67318.72,REG-99621
Ford,Explorer,Diesel,CUST2456,Houston,66,36008.1,REG-34376
Kia,Sportage,Electric,CUST1097,Chicago,65,13536.45,REG-13292
Hyundai,Elantra,Petrol,CUST7338,Houston,22,9313.09,REG-59687
Nissan,Sentra,Electric,CUST1262,Chicago,20,72694.47,REG-42180
Mercedes,E-Class,Petrol,CUST5278,Seattle,34,69088.94,REG-34346
Chevrolet,Traverse,Petrol,CUST2891,Miami,61,40878.37,REG-10778
Hyundai,Elantra,Diesel,CUST2921,Boston,39,61677.41,REG-65709
Audi,A3,Hybrid,CUST4106,Seattle,30,3665.77,REG-54355
Kia,Sorento,Electric,CUST7358,Chicago,44,7063.97,REG-72805
Kia,Soul,Electric,CUST7271,Miami,31,11273.39,REG-48394
Audi,Q5,Petrol,CUST3607,Chicago,40,49569.7,REG-68122
BMW,5 Series,Electric,CUST5573,Chicago,29,35233.43,REG-74260
Audi,Q7,Diesel,CUST8602,Seattle,68,43063.38,REG-40245
Hyundai,Elantra,Hybrid,CUST8904,San Francisco,34,81630.53,REG-77765
Ford,Focus,Electric,CUST1338,Houston,38,13925.86,REG-95706
Ford,Escape,Petrol,CUST9312,Dallas,26,36893.38,REG-23077
Kia,Soul,Diesel,CUST7168,Chicago,19,52626.03,REG-88180
Honda,CR-V,Hybrid,CUST2594,Miami,53,70833.44,REG-73491
Kia,Soul,Diesel,CUST4273,Houston,69,55383.25,REG-53154
Nissan,Murano,Hybrid,CUST6543,Denver,50,48228.27,REG-16482
BMW,X3,Electric,CUST7606,Houston,29,7736.74,REG-69143
Ford,Explorer,Diesel,CUST5691,Denver,48,48149.58,REG-70037
Mercedes,C-Class,Electric,CUST5170,San Francisco,29,85125.82,REG-51788
Mercedes,GLA,Electric,CUST9940,Boston,61,25747.17,REG-22735
Toyota,Rav4,Electric,CUST2975,Seattle,33,5219.72,REG-13747
Toyota,Rav4,Hybrid,CUST7462,Miami,63,3718.3,REG-10872
Ford,Focus,Petrol,CUST3363,Miami,31,31677.05,REG-91766
Nissan,Murano,Electric,CUST1619,San Francisco,70,7075.58,REG-66101
Mercedes,C-Class,Diesel,CUST3691,Dallas,51,40326.91,REG-72127
Nissan,Sentra,Petrol,CUST7058,Seattle,35,69476.59,REG-27426
BMW,5 Series,Electric,CUST2798,Houston,55,45349.36,REG-89559
Hyundai,Santa Fe,Electric,CUST5829,Houston,30,15588.05,REG-17634
Ford,Fusion,Hybrid,CUST3824,Dallas,26,10266.08,REG-77408
Ford,Fusion,Hybrid,CUST7502,Houston,35,54496.57,REG-98446
BMW,X5,Electric,CUST9746,Chicago,39,77608.81,REG-69107
Chevrolet,Tahoe,Petrol,CUST1603,Los Angeles,54,83701.9,REG-93689
Toyota,Rav4,Electric,CUST7720,Boston,64,82627.63,REG-71918
BMW,X3,Hybrid,CUST3483,Boston,42,35670.59,REG-73695
Audi,Q7,Petrol,CUST5478,Denver,35,10443.27,REG-55538
Ford,Escape,Diesel,CUST5540,Houston,67,63297.92,REG-23071
Nissan,Rogue,Electric,CUST6586,Seattle,20,48856.42,REG-89637
Audi,A4,Petrol,CUST3213,Seattle,22,34216.85,REG-16745
Audi,Q5,Hybrid,CUST1883,Los Angeles,52,77005.1,REG-16312
Mercedes,GLA,Diesel,CUST5968,Denver,70,3307.83,REG-45327
Nissan,Rogue,Diesel,CUST7699,Chicago,69,43799.92,REG-74900
Audi,Q5,Diesel,CUST2061,Chicago,61,62463.78,REG-63578
Kia,Sportage,Petrol,CUST2976,San Francisco,24,13522.1,REG-44333
Audi,A4,Electric,CUST7875,Boston,52,14693.51,REG-36771
Mercedes,GLC,Diesel,CUST2529,Houston,39,33198.56,REG-33321
Hyundai,Santa Fe,Petrol,CUST3358,Chicago,43,76302.93,REG-32270
Kia,Seltos,Hybrid,CUST3087,Dallas,58,40337.3,REG-98283
Nissan,Altima,Electric,CUST7469,Boston,59,73938.62,REG-80369
Honda,Accord,Hybrid,CUST4052,Chicago,67,21753.99,REG-76613
Ford,Escape,Electric,CUST5663,Boston,51,7561.54,REG-78414
Hyundai,Sonata,Petrol,CUST8605,Chicago,28,46297.71,REG-61243
Honda,Pilot,Electric,CUST6156,Denver,42,45532.67,REG-18356
Chevrolet,Equinox,Hybrid,CUST6333,Chicago,20,9554.17,REG-99294
Kia,Soul,Petrol,CUST4935,Denver,28,55059.59,REG-83229
Audi,A4,Diesel,CUST8577,Dallas,31,38095.11,REG-49549
Mercedes,GLA,Petrol,CUST1299,San Francisco,30,27793.05,REG-50218
Honda,Pilot,Hybrid,CUST2060,Chicago,36,36254.81,REG-64991
BMW,5 Series,Petrol,CUST4916,Denver,51,73390.19,REG-34865
Kia,Seltos,Electric,CUST9017,Boston,19,12197.64,REG-15945
Hyundai,Sonata,Petrol,CUST5919,New York,47,30778.87,REG-63620
BMW,X5,Electric,CUST4103,Chicago,21,57902.93,REG-32393
Chevrolet,Equinox,Hybrid,CUST3607,Dallas,62,64677.84,REG-70973
Mercedes,GLC,Electric,CUST8788,Seattle,26,14542.45,REG-89054
Hyundai,Elantra,Diesel,CUST5611,Dallas,50,73777.95,REG-15532
Ford,Fusion,Petrol,CUST9459,Boston,28,44941.52,REG-85959
Honda,CR-V,Diesel,CUST8852,Boston,31,3082.97,REG-25110
Audi,A4,Diesel,CUST3199,Dallas,19,13557.44,REG-54149
Kia,Sportage,Diesel,CUST6268,Houston,65,51733.65,REG-17209
Honda,CR-V,Electric,CUST9125,Chicago,40,50357.31,REG-49131
Chevrolet,Malibu,Diesel,CUST1615,Chicago,25,42533.31,REG-82270
Honda,Pilot,Petrol,CUST8430,Boston,20,42274.12,REG-62245
Ford,Focus,Petrol,CUST7199,Denver,56,17353.05,REG-13830
Nissan,Altima,Petrol,CUST7691,Miami,44,78599.06,REG-19184
Honda,CR-V,Electric,CUST8188,Denver,58,40778.86,REG-67035
Nissan,Altima,Diesel,CUST1489,Los Angeles,49,78262.04,REG-67493
Mercedes,GLA,Diesel,CUST8117,Miami,67,79559.2,REG-12231
Audi,A4,Hybrid,CUST4857,New York,54,80759.34,REG-48839
Kia,Seltos,Diesel,CUST8011,Houston,48,73395.92,REG-48187
Nissan,Sentra,Diesel,CUST6608,Dallas,36,37794.23,REG-64029
Honda,Civic,Petrol,CUST1662,Denver,45,19991.87,REG-90935
Ford,Focus,Electric,CUST7318,Denver,56,12227.43,REG-49611
Ford,Explorer,Hybrid,CUST4938,Denver,23,71551.55,REG-27203
Hyundai,Elantra,Hybrid,CUST1468,Los Angeles,34,64709.05,REG-56073
BMW,3 Series,Electric,CUST7026,New York,53,11822,REG-62583
Kia,Seltos,Electric,CUST2183,Seattle,38,43985.48,REG-86747
Kia,Sorento,Hybrid,CUST7300,Los Angeles,53,81738.76,REG-27764
Ford,Escape,Electric,CUST9005,Los Angeles,56,23947.54,REG-48648
Chevrolet,Malibu,Diesel,CUST4515,Denver,42,55001.23,REG-42727
Ford,Explorer,Petrol,CUST7726,New York,39,35008.52,REG-37655
Nissan,Rogue,Hybrid,CUST6019,San Francisco,66,60534.78,REG-11534
Ford,Fusion,Diesel,CUST4294,San Francisco,19,50543.74,REG-86871
BMW,3 Series,Diesel,CUST9943,Seattle,35,65005.11,REG-58083
Toyota,Corolla,Diesel,CUST7440,Miami,27,27083.52,REG-28090
Kia,Sorento,Hybrid,CUST4115,Dallas,20,73101.58,REG-50697
Kia,Sorento,Hybrid,CUST6329,San Francisco,65,31796.97,REG-81987
Kia,Seltos,Petrol,CUST4194,Boston,54,5678.02,REG-37970
Ford,Explorer,Electric,CUST2947,Houston,56,81118.19,REG-77764
Audi,A4,Diesel,CUST7044,Miami,52,53775.33,REG-31695
Kia,Sportage,Electric,CUST6996,Los Angeles,54,43558.6,REG-96904
Nissan,Altima,Petrol,CUST1547,Seattle,36,22948.13,REG-36084
Honda,CR-V,Electric,CUST4819,San Francisco,21,82797.18,REG-79135
Kia,Soul,Diesel,CUST7640,Los Angeles,46,49751.28,REG-68195
Kia,Seltos,Petrol,CUST3978,New York,36,34857.86,REG-56984
BMW,X5,Electric,CUST3239,Miami,66,10434.4,REG-99676
Nissan,Altima,Electric,CUST6935,Chicago,24,16700.55,REG-51535
Chevrolet,Equinox,Petrol,CUST6546,Dallas,37,8098.92,REG-42601
Kia,Sportage,Petrol,CUST9326,Denver,62,41225.67,REG-29344
Chevrolet,Tahoe,Hybrid,CUST5269,Houston,39,64181.88,REG-22681
Chevrolet,Traverse,Hybrid,CUST2100,Los Angeles,18,25509.25,REG-96730
Chevrolet,Traverse,Diesel,CUST1188,San Francisco,30,7989.4,REG-46901
Kia,Seltos,Electric,CUST5890,Boston,46,47058.45,REG-17236
Mercedes,GLC,Hybrid,CUST6295,Boston,54,67819,REG-94837
BMW,5 Series,Petrol,CUST1983,Houston,25,17376.33,REG-25066
Nissan,Rogue,Diesel,CUST7527,Miami,62,26246.96,REG-15998
Ford,Focus,Hybrid,CUST6927,New York,68,15385.95,REG-23491
Chevrolet,Traverse,Petrol,CUST7863,San Francisco,33,78594.04,REG-71525
BMW,X3,Diesel,CUST5328,New York,35,19000.86,REG-32747
Audi,A3,Diesel,CUST5820,Boston,70,65529.82,REG-20076
BMW,3 Series,Petrol,CUST2034,San Francisco,38,35284.18,REG-17382
Nissan,Rogue,Hybrid,CUST5802,Miami,55,35480.77,REG-96979
Hyundai,Santa Fe,Electric,CUST6161,New York,38,20697.19,REG-99039
Ford,Fusion,Diesel,CUST7193,New York,48,66743.64,REG-83840
Kia,Sorento,Electric,CUST6592,Houston,29,4017.23,REG-96694
Kia,Soul,Petrol,CUST8440,Chicago,61,5357.53,REG-85709
Nissan,Altima,Hybrid,CUST7073,Denver,32,67054.76,REG-39129
Toyota,Camry,Petrol,CUST5645,New York,39,5729.28,REG-66232
Ford,Escape,Diesel,CUST6554,New York,49,49342.92,REG-35028
Chevrolet,Traverse,Diesel,CUST3493,Dallas,66,14864.9,REG-37209
Kia,Seltos,Petrol,CUST7100,Houston,50,71208.79,REG-71601
Mercedes,GLC,Petrol,CUST6051,Denver,68,40154.48,REG-80470
Chevrolet,Equinox,Electric,CUST7943,Miami,44,16401.53,REG-10259
Chevrolet,Malibu,Electric,CUST5986,Dallas,57,25706.06,REG-57547
BMW,X5,Electric,CUST2191,Houston,32,44357.38,REG-26589
Kia,Seltos,Diesel,CUST6424,Denver,43,55298.69,REG-46767
Ford,Explorer,Diesel,CUST6728,Los Angeles,43,32964.51,REG-36020
BMW,X5,Petrol,CUST9068,Denver,20,49969.31,REG-48059
Kia,Sorento,Diesel,CUST5988,San Francisco,36,78163.22,REG-25349
Toyota,Highlander,Electric,CUST9778,New York,24,60193.08,REG-62753
Toyota,Camry,Hybrid,CUST1998,New York,46,45260.49,REG-52491
Honda,CR-V,Petrol,CUST6910,Dallas,54,36512.41,REG-35536
Mercedes,GLA,Diesel,CUST7097,Miami,58,80306.06,REG-85844
Audi,A4,Petrol,CUST4659,Miami,19,54142.46,REG-90162
Mercedes,GLC,Diesel,CUST4647,Miami,55,57187.53,REG-22313
Kia,Sorento,Electric,CUST4437,Houston,30,77993.66,REG-41996
Toyota,Rav4,Hybrid,CUST3230,Chicago,22,54196.29,REG-63965
Toyota,Corolla,Electric,CUST6763,Dallas,64,39197.32,REG-33615
Chevrolet,Traverse,Electric,CUST9320,Chicago,69,31895.65,REG-75770
Mercedes,GLA,Diesel,CUST2696,Houston,70,52962.69,REG-44242
Nissan,Altima,Petrol,CUST6353,Miami,63,34179.46,REG-34103
BMW,X3,Electric,CUST9627,San Francisco,24,58393.09,REG-94121
Hyundai,Santa Fe,Electric,CUST4980,Los Angeles,56,44422.35,REG-63169
Kia,Soul,Hybrid,CUST4576,Houston,39,36212.64,REG-23620
Honda,CR-V,Hybrid,CUST8767,Denver,33,12401.47,REG-81482
Chevrolet,Tahoe,Hybrid,CUST1342,Denver,55,12373.13,REG-13584
Hyundai,Elantra,Petrol,CUST5103,San Francisco,30,27866.63,REG-20651
Hyundai,Santa Fe,Hybrid,CUST6594,Los Angeles,20,77613.29,REG-42369
BMW,X5,Electric,CUST7950,Miami,53,55348.14,REG-81411
Toyota,Camry,Petrol,CUST8262,Seattle,70,55982.83,REG-11843
Toyota,Rav4,Diesel,CUST7118,Boston,35,14766.21,REG-39808
Nissan,Altima,Electric,CUST8393,Chicago,69,5846.94,REG-66711
Mercedes,E-Class,Hybrid,CUST4269,San Francisco,27,28928.87,REG-83888
Honda,Accord,Petrol,CUST7717,Los Angeles,46,37679.75,REG-13846
Kia,Sorento,Hybrid,CUST9146,Boston,21,2965.52,REG-30907
Chevrolet,Traverse,Petrol,CUST3570,Chicago,20,23073.8,REG-42366
BMW,X5,Petrol,CUST6316,Houston,44,22527.19,REG-78176
BMW,X3,Diesel,CUST5274,Dallas,35,39023.58,REG-32541
Toyota,Highlander,Electric,CUST9584,Seattle,60,5586.08,REG-11934
Toyota,Highlander,Electric,CUST7945,Chicago,40,83809.54,REG-64723
Ford,Focus,Petrol,CUST8327,San Francisco,29,80532.84,REG-79591
Hyundai,Sonata,Petrol,CUST9335,Dallas,33,2618.45,REG-61541
Nissan,Sentra,Diesel,CUST9075,Chicago,28,10294.46,REG-65588
Nissan,Murano,Diesel,CUST4174,Miami,60,62766.45,REG-80627
Honda,Civic,Electric,CUST1163,Denver,26,13002.38,REG-95579
Honda,Civic,Hybrid,CUST3677,Seattle,19,20929.14,REG-69916
Kia,Seltos,Diesel,CUST7657,Dallas,64,62368.15,REG-69519
Hyundai,Tucson,Electric,CUST9274,Denver,57,8729.36,REG-70792
Honda,Civic,Diesel,CUST6494,Houston,34,6217.89,REG-34321
Ford,Focus,Hybrid,CUST3406,Miami,31,51010.96,REG-65721
Nissan,Sentra,Hybrid,CUST7309,Boston,61,54368.22,REG-93821
Hyundai,Santa Fe,Hybrid,CUST8819,Los Angeles,52,65720.8,REG-28684
Nissan,Altima,Petrol,CUST5291,Dallas,29,14140.46,REG-41426
Hyundai,Santa Fe,Diesel,CUST4203,Dallas,67,75547.44,REG-85912
Honda,Civic,Electric,CUST5510,Miami,21,47414.59,REG-10843
Honda,Civic,Electric,CUST7281,Dallas,56,21918.8,REG-65352
Ford,Explorer,Hybrid,CUST8681,Seattle,44,20395.16,REG-46980
Hyundai,Sonata,Hybrid,CUST6055,San Francisco,48,22458.26,REG-37718
Honda,Pilot,Petrol,CUST6089,Chicago,51,70520.13,REG-74925
Mercedes,GLA,Diesel,CUST5764,Denver,64,74779.27,REG-82559
Hyundai,Elantra,Electric,CUST4213,Seattle,51,58971.05,REG-64366
Honda,Civic,Petrol,CUST1893,Miami,47,52144.13,REG-88744
Chevrolet,Malibu,Petrol,CUST4742,Boston,63,20061.46,REG-88932
Honda,CR-V,Electric,CUST4917,San Francisco,34,69785.01,REG-96561
Ford,Focus,Petrol,CUST2316,Los Angeles,27,68680.27,REG-28834
Toyota,Highlander,Electric,CUST8023,Miami,57,43651.12,REG-22432
BMW,X3,Petrol,CUST2894,Denver,41,45836.16,REG-76593
Ford,Escape,Hybrid,CUST2949,Miami,55,49002.98,REG-90140
Toyota,Rav4,Electric,CUST5423,Dallas,52,51577.89,REG-88843
Nissan,Altima,Electric,CUST8944,Denver,34,3374.24,REG-54357
Mercedes,C-Class,Petrol,CUST3244,Miami,65,73502.65,REG-78800
Audi,Q7,Diesel,CUST3808,Boston,39,78496.04,REG-72628
BMW,5 Series,Hybrid,CUST9426,Seattle,45,49347.53,REG-72459
Mercedes,C-Class,Hybrid,CUST2924,Chicago,25,51374.19,REG-78302
BMW,X3,Petrol,CUST8377,Dallas,20,28581.39,REG-24046
Chevrolet,Malibu,Diesel,CUST8767,Denver,57,40146.48,REG-66555
Ford,Explorer,Hybrid,CUST1364,Los Angeles,68,47450.69,REG-68864
Audi,Q5,Hybrid,CUST4175,Seattle,40,15305.73,REG-57383
Chevrolet,Malibu,Diesel,CUST4477,Dallas,69,63501.64,REG-99958
Ford,Explorer,Petrol,CUST3982,Seattle,51,7513.2,REG-51416
Nissan,Sentra,Hybrid,CUST2937,San Francisco,67,21568.03,REG-10497
BMW,X3,Electric,CUST5034,Boston,39,13075.51,REG-41113
Nissan,Rogue,Petrol,CUST8802,Boston,42,77986.7,REG-68177
Honda,Civic,Petrol,CUST5515,Seattle,29,66367.91,REG-56407
Toyota,Corolla,Diesel,CUST6473,Los Angeles,62,24390.06,REG-23938
Toyota,Corolla,Electric,CUST2709,Los Angeles,23,71980.77,REG-38856
Mercedes,GLC,Electric,CUST2533,Miami,44,59255.92,REG-73325
Chevrolet,Traverse,Hybrid,CUST4109,Houston,54,50056.08,REG-31811
Kia,Soul,Petrol,CUST4195,Dallas,54,12512.57,REG-42437
Ford,Explorer,Diesel,CUST3438,Boston,58,54472.71,REG-84822
Toyota,Highlander,Petrol,CUST5886,Denver,38,28344.07,REG-67290
Hyundai,Tucson,Diesel,CUST6050,Houston,35,18785.78,REG-56234
Kia,Sportage,Petrol,CUST3654,Boston,23,49527.06,REG-91259
Kia,Seltos,Electric,CUST3872,Dallas,18,35553.65,REG-85619
Ford,Focus,Electric,CUST9098,New York,63,79941.58,REG-38925
Mercedes,C-Class,Electric,CUST2409,Los Angeles,61,62065.58,REG-58650
Chevrolet,Malibu,Hybrid,CUST4632,Denver,61,57355.99,REG-94309
Ford,Explorer,Petrol,CUST3615,Houston,48,31156.52,REG-19140
Audi,Q7,Hybrid,CUST5863,San Francisco,48,58765.54,REG-88320
Ford,Fusion,Electric,CUST9351,Los Angeles,49,61338.91,REG-19821
BMW,5 Series,Hybrid,CUST7039,Chicago,35,25048.69,REG-72313
Hyundai,Santa Fe,Hybrid,CUST1761,Seattle,66,83486.72,REG-38450
Audi,Q7,Petrol,CUST2540,Miami,56,75545.83,REG-20104
Honda,Civic,Electric,CUST6997,Seattle,66,26919.44,REG-97605
Honda,CR-V,Electric,CUST3648,Los Angeles,20,62949.95,REG-45830
Chevrolet,Traverse,Diesel,CUST5554,Los Angeles,37,4880.08,REG-89955
Mercedes,C-Class,Hybrid,CUST7352,Dallas,29,77545.74,REG-83574
Hyundai,Sonata,Diesel,CUST4377,Miami,25,64351.19,REG-10161
Hyundai,Elantra,Hybrid,CUST5497,Houston,47,60041.11,REG-15445
Toyota,Camry,Electric,CUST3257,Chicago,46,25703.7,REG-35215
Toyota,Camry,Petrol,CUST4230,Boston,39,21491.81,REG-11672
Chevrolet,Tahoe,Diesel,CUST6720,Los Angeles,47,46831.5,REG-91588
Hyundai,Elantra,Hybrid,CUST8808,Denver,69,76301.82,REG-11589
Chevrolet,Equinox,Electric,CUST2195,Boston,36,28276.84,REG-28716
Mercedes,GLA,Diesel,CUST8111,New York,70,29726.07,REG-84281
Mercedes,C-Class,Hybrid,CUST4594,Los Angeles,49,52889,REG-88232
Honda,Pilot,Diesel,CUST1151,Seattle,45,20802.45,REG-46524
BMW,5 Series,Diesel,CUST6126,Boston,19,50166.47,REG-21354
Chevrolet,Malibu,Hybrid,CUST7548,Miami,19,40139.91,REG-57260
Mercedes,E-Class,Hybrid,CUST9813,Miami,68,39511.13,REG-58867
Honda,CR-V,Diesel,CUST5002,San Francisco,53,51828.9,REG-38987
Nissan,Sentra,Diesel,CUST5829,Denver,18,77315.4,REG-68699
Kia,Seltos,Electric,CUST8600,Houston,55,59015.69,REG-84088
Kia,Soul,Petrol,CUST7624,Miami,26,71110.99,REG-92415
Mercedes,C-Class,Petrol,CUST1438,Houston,43,45565.92,REG-40747
Honda,Accord,Hybrid,CUST4960,Seattle,49,56181.69,REG-96066
Nissan,Rogue,Diesel,CUST4187,Chicago,37,59839.18,REG-55314
Mercedes,C-Class,Petrol,CUST5534,Miami,69,28750.4,REG-95997
Toyota,Rav4,Electric,CUST6178,Miami,57,42477.09,REG-55856
Ford,Focus,Petrol,CUST7654,Denver,54,55749.59,REG-75460
BMW,X5,Petrol,CUST8927,Seattle,53,4871.26,REG-82719
BMW,X5,Hybrid,CUST3149,Boston,22,9722.07,REG-51492
BMW,3 Series,Diesel,CUST3609,Seattle,56,38227.19,REG-46749
Chevrolet,Malibu,Petrol,CUST9943,Houston,21,68921.61,REG-78589
Mercedes,GLC,Diesel,CUST4394,Seattle,48,10877.57,REG-46922
Honda,Accord,Diesel,CUST7522,Dallas,70,41942.55,REG-75904
Toyota,Rav4,Electric,CUST1380,Boston,54,47956.95,REG-44448
Kia,Sorento,Diesel,CUST7965,San Francisco,69,15594.57,REG-31454
Mercedes,E-Class,Petrol,CUST2896,Dallas,34,21955.19,REG-23365
Audi,Q5,Electric,CUST9359,Los Angeles,59,84627.72,REG-83190
Ford,Fusion,Electric,CUST1020,New York,45,80827.65,REG-60703
Kia,Seltos,Diesel,CUST8222,Los Angeles,26,79198.37,REG-79107
Audi,A3,Petrol,CUST5956,Denver,57,84815.99,REG-15093
Honda,CR-V,Electric,CUST1932,San Francisco,38,15767.11,REG-84206
Nissan,Murano,Hybrid,CUST1342,Seattle,51,69532.98,REG-49311
Nissan,Rogue,Petrol,CUST8977,Boston,62,63912.31,REG-37234
Mercedes,GLC,Hybrid,CUST7565,New York,64,66379.55,REG-19170
Chevrolet,Tahoe,Hybrid,CUST2006,Los Angeles,29,62479.55,REG-36718
Mercedes,E-Class,Electric,CUST7655,New York,56,4540.98,REG-11352
Audi,A4,Electric,CUST5944,San Francisco,38,63454.67,REG-62668
Hyundai,Santa Fe,Diesel,CUST6963,Dallas,59,8804.9,REG-25211
Chevrolet,Tahoe,Petrol,CUST7172,Chicago,50,81075.76,REG-78916
Chevrolet,Equinox,Diesel,CUST5476,Los Angeles,20,24329.1,REG-91707
